timestamp,Temp,Humidity,CO,NO2,PM2_5
2025-01-01 00:00:00,43.92392562540431,63.562919808529564,0.373927683347133,10.033020657042943,33.116381690508284
2025-01-01 00:01:00,37.752321089330565,77.70041332009777,0.27622796481783507,12.0335227010405,65.25093117910481
2025-01-01 00:02:00,21.201305855060518,41.45334117596127,0.8021126433916579,60.20039026740732,62.084881785028706
2025-01-01 00:03:00,32.314192444254736,63.33077834874529,1.3988977345040468,19.806825530485305,22.479175249045667
2025-01-01 00:04:00,44.549186367412304,35.698723627240526,1.334226957245694,21.13296742448445,40.36258930974507
2025-01-01 00:05:00,23.067783219035558,78.17772545178727,0.5491246837288531,73.98728927377442,68.83154705372922
2025-01-01 00:06:00,33.36997795692737,69.09736761104247,1.3995483647001914,96.33119277319429,37.11771410991157
2025-01-01 00:07:00,27.69168721424986,42.94257298586728,0.6260174129271245,48.748316340159356,45.95245187593898
2025-01-01 00:08:00,38.700313858989894,35.82549061868345,1.0379286244177732,56.748604181304046,53.98329346586937
2025-01-01 00:09:00,33.091154599777056,72.91707201573672,0.28789141458885315,82.74955647655236,39.15303238285484
2025-01-01 00:10:00,33.53430441740559,73.93319194014695,0.31796651728972414,18.614905628079427,62.69647969227423
2025-01-01 00:11:00,29.894819511584956,26.20333256761903,0.5910436231084968,61.95560825602189,57.313498041911224
2025-01-01 00:12:00,28.780668315572363,71.74196181674809,1.0248245327042922,28.263466717679595,30.48914204208676
2025-01-01 00:13:00,20.621738379507793,25.53922401323849,1.0850862969176314,58.67649638205099,17.49332145294081
2025-01-01 00:14:00,35.63407717490448,57.983974538963125,0.26958677334008163,63.18237916141587,19.12237322157536
2025-01-01 00:15:00,42.542496100759365,68.272357287717,1.1193579080187304,55.934349249587584,47.73477311834555
2025-01-01 00:16:00,36.099893193833694,66.22870349867489,0.7227738080168481,87.59886708230572,61.55594139473318
2025-01-01 00:17:00,40.141449540280604,74.06060207995917,0.811592838118189,86.4855258225694,51.530241112234826
2025-01-01 00:18:00,34.04060163050721,37.09962655273206,0.6023251288197156,49.80846719046729,33.01934451540586
2025-01-01 00:19:00,39.53603056969875,53.65538739771498,0.3067593137951976,15.5943149667733,66.50036119677074
2025-01-01 00:20:00,23.755921710063767,30.741698469930043,0.7124504044414569,83.37795425109243,67.25295168027026
2025-01-01 00:21:00,37.783945492329124,58.61826098461565,0.6797649131590958,85.25436188224344,35.207445058678275
2025-01-01 00:22:00,22.512891573480914,75.68171046877474,0.8007291816193428,94.41567616445774,78.85373297343304
2025-01-01 00:23:00,35.1220213444297,63.76168586867864,1.0255313283799863,77.11106308474523,70.94649291330514
2025-01-01 00:24:00,32.851537490630115,49.46654467356576,0.6676036186858441,54.628427942599906,49.96167917174627
2025-01-01 00:25:00,36.195393074123686,57.860374701619115,0.9467675816986671,11.433964653421448,58.663162641247276
2025-01-01 00:26:00,23.064233145025923,26.79506786496607,0.7658943469778695,84.30499589104933,27.231478479352894
2025-01-01 00:27:00,42.025123211467225,22.65600953747802,1.4468612364579652,41.78076417711154,28.12094919402105
2025-01-01 00:28:00,23.41538597416467,66.27540983900666,0.17810937917446912,86.05237516573892,71.00415583737838
2025-01-01 00:29:00,40.13205279032809,36.28105957845362,1.4755454997184838,63.6332711355566,65.1538858584099
2025-01-01 00:30:00,38.77994340898563,32.73538937225253,0.8068716563694421,45.801814293076795,65.94317677499477
2025-01-01 00:31:00,31.5031792744106,35.12121239566913,0.6765622850774037,65.76454937994214,12.65133043043521
2025-01-01 00:32:00,24.784503723313954,47.7449565415582,1.4860522156838638,20.94268784380734,59.81960462043959
2025-01-01 00:33:00,21.47500326035893,43.88863694520471,1.3113188400762663,99.74334842878973,49.802617581547835
2025-01-01 00:34:00,20.36014027892108,50.509323977487036,1.218858409158351,70.80121741598109,5.7571716987953945
2025-01-01 00:35:00,35.33779850882984,50.61295386137071,0.8349073495625239,18.827271184563898,30.636543220920792
2025-01-01 00:36:00,33.81780839726211,25.859466563827752,0.2073649957111402,28.327165539627085,50.3615104941367
2025-01-01 00:37:00,37.00346165048608,53.44467279482523,0.5727438248105508,31.305868731871204,36.0929025821093
2025-01-01 00:38:00,22.58963045115038,44.86453614072437,0.20959499587901995,36.2789403782606,48.19052902980443
2025-01-01 00:39:00,44.7783213143787,37.7057937867705,0.2262805762780967,30.27585377146495,54.43416453612491
2025-01-01 00:40:00,44.43831356030984,50.090610085145634,1.1351456446724684,58.225846153845026,26.351280517644657
2025-01-01 00:41:00,31.187575471485133,26.320506393164038,0.40508150677294663,22.311758848374552,48.77864527463215
2025-01-01 00:42:00,41.67655237729872,33.82841734031757,1.0661733653648622,69.7049836783836,51.034033982026926
2025-01-01 00:43:00,26.189327690419958,50.03554277462575,0.135375950002434,32.899872955022076,15.071605349717117
2025-01-01 00:44:00,20.400534219041287,73.04571728004765,0.5553833000951665,92.3686629806628,60.305834941486076
2025-01-01 00:45:00,26.9951770823212,33.20127890218383,0.19420169371736165,21.24120872560485,74.80210081539099
2025-01-01 00:46:00,23.059226595376597,69.06374035108917,1.1634161039308524,90.45692071589662,18.565862154257026
2025-01-01 00:47:00,43.64305496174595,58.11071942754752,0.6008794418593715,83.20815786172196,60.64143347346651
2025-01-01 00:48:00,38.83379506366359,40.56201150067034,1.2000008808905456,19.29535614207798,40.89261668242373
2025-01-01 00:49:00,29.450054825570987,57.14307210234431,0.960071022554378,90.97113309890948,27.42643431261077
2025-01-01 00:50:00,27.236383437966253,31.112032859375198,0.6861434125467012,72.05113815145342,24.18831258066758
2025-01-01 00:51:00,34.422178000258775,50.108576184672714,0.49835177806926134,81.8571998747693,72.53675553476566
2025-01-01 00:52:00,39.11002574811701,60.73674319789145,1.4548507862632547,19.95856777549468,48.29225858696389
2025-01-01 00:53:00,30.29001064472353,71.86922364063138,1.383358223820641,24.304932534250423,74.72568301244019
2025-01-01 00:54:00,25.41684938457323,59.04211176151258,1.4459109717504517,23.291563362722083,34.77738601096438
